year,bill_no,bill_sponsor,party,committee,witness_against,witness_against_org,law
2019,195,Denny Hoskins,R,Small Business and Industry,Mike Winters,Missouri Gaming Association,
2019,227,David Sater,R,Small Business and Industry,none,none,
2019,10,Mike Cunningham,R,Small Business and Industry,Howard Hanna,self,
2019,10,Mike Cunningham,R,Small Business and Industry,Mike Louis,Missouri AFL-CIO,
2019,10,Mike Cunningham,R,Small Business and Industry,Tom Robbins,1630 Fund,
2019,10,Mike Cunningham,R,Small Business and Industry,Brynne Musser,self,
2019,10,Mike Cunningham,R,Small Business and Industry,Wilson Vance,self,
2019,10,Mike Cunningham,R,Small Business and Industry,Alex Lange,self,
2019,10,Mike Cunningham,R,Small Business and Industry,Richard Craighead,United Steelworkers,
2019,10,Mike Cunningham,R,Small Business and Industry,Richard Craighead,Missouri AFL-CIO,
2019,169,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",Trey Davis ,Missouri Energy Development Association,
2019,169,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",Jessica Petrie,Summit Utilities,
2019,169,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",Rich AuBuchon,Empire District - Liberty Utilities Central,
2019,169,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",Larry Pleus,Spire Missouri,
2019,166,Sandy Crawford,R,"Commerce, Consumer Protection, Energy and the Environment",David Woodsmall,Midwest Energy Consumers Group,
2019,166,Sandy Crawford,R,"Commerce, Consumer Protection, Energy and the Environment",John Coffman,Consumers Council of Missouri,
2019,255,Mike Bernskoetter,R,Economic Development,none,none,
2019,285,Lincoln Hough,R,Economic Development,none,none,
2019,68,Lincoln Hough,R,Economic Development,none,none,
2019,259,Gary Romine,R,Education,Paul Wagner,Council on Public Higher Education,
2019,259,Gary Romine,R,Education,Jill Patterson,Missouri State University,
2019,259,Gary Romine,R,Education,Andy Hayes,University of Missouri,
2019,259,Gary Romine,R,Education,Jordan Lucas,Associated Students of the University of Missouri,
2019,259,Gary Romine,R,Education,JP Hasman,St. Louis University,
2019,259,Gary Romine,R,Education,Sheri Phillips,Evangel University,
2019,259,Gary Romine,R,Education,Mark Falkowski,Columbia College,
2019,259,Gary Romine,R,Education,Bill Gamble,Independent Colleges and Universities of Missouri,
2019,259,Gary Romine,R,Education,Colleen Coble,Missouri Coalition Against Domestic and Sexual Violence,
2019,259,Gary Romine,R,Education,Megan Owens,self,
2019,140,Andrew Koenig,R,General Laws,none,none,
2019,145,Eric Burlison,R,General Laws,none,none,
2019,282,Justin Brown,R,General Laws,none,none,
2019,276,Caleb Rowden,R,Government Reform,Joshua Sanders,self,
2019,276,Caleb Rowden,R,Government Reform,Al Johnson,self,
2019,276,Caleb Rowden,R,Government Reform,Dave Angle,self,
2019,62,Eric Burlison,R,Government Reform,Blake Markus,Missouri Association of Trial Attorneys,
2019,62,Eric Burlison,R,Government Reform,Bradley Wilders,Missouri Association of Trial Attorneys,
2019,62,Eric Burlison,R,Government Reform,David Angle,self,
2019,62,Eric Burlison,R,Government Reform,Al Johnson,self,
2019,150,Andrew Koenig,R,Government Reform,David Angle,self,
2019,150,Andrew Koenig,R,Government Reform,Al Johnson,self,
2019,150,Andrew Koenig,R,Government Reform,Robert Arb,self,
2019,150,Andrew Koenig,R,Government Reform,Steve Gorny,Missouri Association of Trial Attorneys,
2019,226,David Sater,R,Health and Pensions,none,none,
2019,298,Bill White,R,Health and Pensions,Shannon Cooper,Missouri Insurance Coalition,
2019,298,Bill White,R,Health and Pensions,Shannon Cooper,America's Health Insurance Plans,
2019,298,Bill White,R,Health and Pensions,Shannon Cooper,Blue Cross and Blue Shield of Kansas City,
2019,298,Bill White,R,Health and Pensions,Chris Long,St. Louis Area Business Health Coalition,
2019,298,Bill White,R,Health and Pensions,David Willis,Missouri Health Plan Association,
2019,298,Bill White,R,Health and Pensions,David Smith,Anthem Blue Cross and Blue Shield,
2019,298,Bill White,R,Health and Pensions,Josh Haynes,Missouri Care,
2019,246,Lincoln Hough,R,Insurance and Banking,none,none,
2019,316,Eric Burlison,R,Insurance and Banking,Sara Wood Martin,Protect Missouri Workers,
2019,270,Bill White,R,Judiciary and Civil and Criminal Jurisprudence,Jared Buchanan,Missouri Creditors Bar Inc.,
2019,297,Bill White,R,Judiciary and Civil and Criminal Jurisprudence,none,none,
2019,333,John Rizzo,D,Local Government and Elections,none,none,
2019,207,Ed Emery,R,Local Government and Elections,none,none,
2019,189,Sandy Crawford,R,Local Government and Elections,none,none,
2019,117,Mike Cierpoit,R,Professional Registration,none,none,
2019,153,Scott Sifton,D,Professional Registration,none,none,
2019,247,Lincoln Hough,R,Professional Registration,Peter Jacob Koopman,Missouri Academy of Family Physicians,
2019,247,Lincoln Hough,R,Professional Registration,Jeff Howell,Missouri State Medical Association,
2019,86,Wayne Wallingford,R,"Seniors, Families and Children",none,none,
2019,232,David Sater,R,"Seniors, Families and Children",none,none,
2019,253,David Sater,R,"Seniors, Families and Children",none,none,
2019,71,Justin Brown,R,Small Business and Industry,Brent Butler,Missouri Insurance Coalition,
2019,156,Wayne Wallingford,R,Small Business and Industry,none,none,
2019,157,Wayne Wallingford,R,Small Business and Industry,none,none,
2019,323,Lincoln Hough,R,"Transportation, Infrastructure and Public Safety",Jared Innis,Missouri Tow Truck Association,
2019,323,Lincoln Hough,R,"Transportation, Infrastructure and Public Safety",Paul Lewis,Towing and Recovery Association of Missouri,
2019,323,Lincoln Hough,R,"Transportation, Infrastructure and Public Safety",Dwight Scharnhorst,MTTA,
2019,254,Mike Bernskoetter,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,330,Justin Brown,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,331,Justin Brown,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,332,Justin Brown,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,306,Bill White,R,Veterans and Military Affairs,none,none,
2019,87,Wayne Wallingford,R,Ways and Means,none,none,
2019,174,Sandy Crawford,R,Ways and Means,none,none,
2019,175,Sandy Crawford,R,Ways and Means,none,none,
2019,208,Wayne Wallingford,R,Ways and Means,Dawna Fogany,Missouri Community Action Network,
2019,208,Wayne Wallingford,R,Ways and Means,Nicole Lynch,Empower Missouri,
2019,208,Wayne Wallingford,R,Ways and Means,Catherine Edwards,Missouri Association of Area Agencies on Aging,
2019,208,Wayne Wallingford,R,Ways and Means,Jeremy Lafaver,Missouri Budget Project,
2019,208,Wayne Wallingford,R,Ways and Means,Jay Hardenbrook,AARP,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Richard Brownlee,Google,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Richard Sheets,Missouri Municipal League,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",David Stewart,Dish Network,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Ric Telthorst,Missouri Telecommunications Industry Association,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Patrick Fucik,Sprint,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Kurt Schaefer,Dish Network,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Chris Pickel,AT&T,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Mike McDermott,Verizon,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Mike Songer,Communication Workers of America,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Mike Songer,Missouri AFL-CIO,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Jim Durham,Motion Picture Assocition,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Tom Dempsey,City of St. Louis,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Tom Robbins,City of Independence,
2019,273,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Tom Robbins,City of Arnold,
2019,293,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Keith Rose,"National Lawyers Guild, St. Louis Chapter",
2019,293,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Mike Diel,"Sierra Club, Missouri Chapter",
2019,296,Mike Cierpoit,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,377,Jeanie Riddle,R,"Commerce, Consumer Protection, Energy and the Environment",David Woodsmall,Midwest Energy Consumers Group,
2019,377,Jeanie Riddle,R,"Commerce, Consumer Protection, Energy and the Environment",John Coffman,Consumers Council of Missouri,
2019,379,Gary Romine,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,383,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",Christine Page,Missouri American Water,
2019,383,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",David Winton,Summit Utilities,
2019,453,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Sara Baker,ACLU of Missouri,
2019,467,Bob Onder,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,492,Karla May,D,"Commerce, Consumer Protection, Energy and the Environment",Shannon Cooper,Advantage Metals & Recycling,
2019,322,Mike Bernskoetter,R,Economic Development,Jewell Patek,City of Riverside,
2019,322,Mike Bernskoetter,R,Economic Development,Mike Winter,Missouri Gaming Association,
2019,355,Mike Cierpoit,R,Economic Development,none,none,
2019,366,Denny Hoskins,R,Economic Development,none,none,
2019,437,Denny Hoskins,R,Economic Development,none,none,
2019,454,Dan Hegeman,R,Economic Development,none,none,
2019,477,Justin Brown,R,Economic Development,none,none,
2019,205,Lauren Arthur,D,Education,none,none,
2019,265,Tony Luetkemeyer,R,Education,none,none,
2019,272,Ed Emery,R,Education,none,none,
2019,295,Lincoln Hough,R,Education,none,none,
2019,314,Eric Burlison,R,Education,Andrew Hirth,self,
2019,314,Eric Burlison,R,Education,Samati Niyomchai,PROMO,
2019,314,Eric Burlison,R,Education,Sara Baker,ACLU of Missouri,
2019,314,Eric Burlison,R,Education,Cathy Serino,self,
2019,358,David Sater,R,Education,none,none,
2019,365,Denny Hoskins,R,Education,none,none,
2019,407,Wayne Wallingford,R,Education,none,none,
2019,445,Lauren Arthur,D,Education,none,none,
2019,474,Mike Bernskoetter,R,Education,none,none,
2019,475,Mike Cunningham,R,Education,none,none,
2019,478,Jason Holsman,D,Education,none,none,
2019,7,Ed Emery,R,Fiscal Oversight,none,none,
2019,9,Ed Emery,R,Fiscal Oversight,none,none,
2019,101,Jeanie Riddle,R,Fiscal Oversight,none,none,
2019,174,Sandy Crawford,R,Fiscal Oversight,none,none,
2019,180,Wayne Wallingford,R,Fiscal Oversight,none,none,
2019,196,Mike Bernskoetter,R,Fiscal Oversight,none,none,
2019,213,Dan Hegeman,R,Fiscal Oversight,none,none,
2019,219,Denny Hoskins,R,Fiscal Oversight,none,none,
2019,283,Denny Hoskins,R,Fiscal Oversight,none,none,
2019,144,Eric Burlison,R,General Laws,none,none,
2019,210,Karla May,D,General Laws,none,none,
2019,249,Andrew Koenig,R,General Laws,Steven Beldin,Missouri Council of Administrators of Special Education,
2019,250,Andrew Koenig,R,General Laws,Dennis Warden,Gasconade County Republican,
2019,250,Andrew Koenig,R,General Laws,Dennis Warden,Linn Unterrified Democrat,
2019,250,Andrew Koenig,R,General Laws,Jean Maneke,Missouri Press Association,
2019,250,Andrew Koenig,R,General Laws,Mark Maassen,Missouri Press Association,
2019,268,Paul Wieland,R,General Laws,Dennis Warden,Gasconade County Republican,
2019,268,Paul Wieland,R,General Laws,Dennis Warden,Maries County Advocate,
2019,268,Paul Wieland,R,General Laws,Dennis Warden,Osage County Unterrified Democrat,
2019,268,Paul Wieland,R,General Laws,Jean Maneke,Missouri Press Association,
2019,268,Paul Wieland,R,General Laws,Mark Maassen,Missouri Press Association,
2019,300,Bill Eigel,R,General Laws,Daryl Duwe,Missouri County Collectors Association,
2019,304,Jeanie Riddle,R,General Laws,none,none,
2019,340,Paul Wieland,R,General Laws,Ronald Leone,Missouri Petroleum Marketers and Convenience Store Association,
2019,340,Paul Wieland,R,General Laws,Charles Andy Arnold,Missouri Licensed Beverage Retailers Association,
2019,343,Bill Eigel,R,General Laws,none,none,
2019,344,Bill Eigel,R,General Laws,Charles Andy Arnold,Missouri Licensed Beverage Retailers Association,
2019,344,Bill Eigel,R,General Laws,Charles Andy Arnold,Randall's Wines & Spirits,
2019,344,Bill Eigel,R,General Laws,Todd Randall,Randall's Wines & Spirits,
2019,344,Bill Eigel,R,General Laws,Ronald Leone,Missouri Petroleum Marketers and Convenience Store Association,
2019,344,Bill Eigel,R,General Laws,Richard Brownlee,n/a,
2019,469,Gina Walsh,D,General Laws,Charles Andy Arnold,Missouri Licensed Beverage Retailers Association,
2019,469,Gina Walsh,D,General Laws,Charles Andy Arnold,Randall's Wines & Spirits,
2019,469,Gina Walsh,D,General Laws,Michael Gibbons,Total Wine & More,
2019,469,Gina Walsh,D,General Laws,Richard Brownlee,Missourians for Fair Competition,
2019,135,Scott Sifton,D,Government Reform,none,none,
2019,149,Andrew Koenig,R,Government Reform,Richard Sheets,Missouri Municipal League,
2019,149,Andrew Koenig,R,Government Reform,Sam Panettiere,City of Kansas City,
2019,149,Andrew Koenig,R,Government Reform,Pat Kelly,Municipal League of Metro St. Louis,
2019,248,Justin Brown,R,Government Reform,Mark Moreland,Missouri Association of Trial Attorneys,
2019,257,Denny Hoskins,R,Government Reform,none,none,
2019,271,Ed Emery,R,Government Reform,Otto Fajen,Missouri National Education Association,
2019,271,Ed Emery,R,Government Reform,Michael Reid,Missouri School Boards' Association,
2019,271,Ed Emery,R,Government Reform,Steven Carroll,St. Louis Public Schools,
2019,271,Ed Emery,R,Government Reform,Scott Kimble,School Administrators Coalition,
2019,271,Ed Emery,R,Government Reform,Andrew Underwood,Cooperating School Districts of Kansas City,
2019,308,Bob Onder,R,Government Reform,Michael Berg,self,
2019,308,Bob Onder,R,Government Reform,George Smith,Mid-Missourians for Justice in Palestine,
2019,308,Bob Onder,R,Government Reform,Neveen Ayesh,self,
2019,308,Bob Onder,R,Government Reform,Yael Shomroni,Progressive Jews of St. Louis,
2019,308,Bob Onder,R,Government Reform,Wesley Knight,Disciples of Christ Christian Church,
2019,308,Bob Onder,R,Government Reform,Talia Earle,Progressive Jews of St. Louis,
2019,308,Bob Onder,R,Government Reform,Larry Brown,Disciples of Christ Christian Church,
2019,317,Eric Burlison,R,Government Reform,Mark Moreland,Missouri Association of Trial Attorneys,
2019,328,Eric Burlison,R,Government Reform,none,none,
2019,349,Cindy O'Laughlin,R,Government Reform,Betsy Baker,Missouri School Boards' Association,
2019,349,Cindy O'Laughlin,R,Government Reform,Craig Carson,Ozark Schools,
2019,349,Cindy O'Laughlin,R,Government Reform,Craig Carson,Southwest Missouri Curriculum Directors Association,
2019,349,Cindy O'Laughlin,R,Government Reform,Craig Carson,Missouri Reading Initiative ,
2019,349,Cindy O'Laughlin,R,Government Reform,Mike Wood,Missouri State Teachers Association,
2019,349,Cindy O'Laughlin,R,Government Reform,Otto Fajen,Missouri National Education Association,
2019,349,Cindy O'Laughlin,R,Government Reform,Scott Kimble,School Administrators Coalition,
2019,431,Dave Schatz,R,Government Reform,none,none,
2019,465,Eric Burlison,R,Government Reform,none,none,
2019,498,Eric Burlison,R,Government Reform,none,none,
2019,124,Lincoln Hough,R,Health and Pensions,none,none,
2019,139,Andrew Koenig,R,Health and Pensions,Sara Baker,ACLU of Missouri,
