year,bill_no,bill_sponsor,party,committee,witness_for,witness_for_org,law
2018,902,Jacob Hummel,D,Health and Pensions,Mark Habbas,Missouri State Council of Firefighters,no
2018,892,Gina Walsh,D,Health and Pensions,Bob McCollough,Prosecuting Attorneys and Circuit Attorneys Retirement System (PACARS),yes
2018,575,Wayne Wallingford,R,Health and Pensions,none,none,no
2018,856,S. Kiki Curls,D,Health and Pensions,Christine Gierer,Kansas City Public School Retirement System,no
2018,856,S. Kiki Curls,D,Health and Pensions,Ron Berry,American Federation of Teachers Missouri,no
2018,856,S. Kiki Curls,D,Health and Pensions,Ron Berry,Local 691,no
2018,1045,Gary Romine,R,Health and Pensions,Maria Walden,Public School Retirement System of Missouri (PSRS),no
2018,1045,Gary Romine,R,Health and Pensions,Maria Walden,Public Education Employee Retirement System of Missouri (PEERS),no
2018,1045,Gary Romine,R,Health and Pensions,Mike Wood,Missouri State Teachers Association,no
2018,1021,Bob Dixon,R,Health and Pensions,none,none,no
2018,779,S. Kiki Curls,D,Health and Pensions,Nikki Strong,Missouri Health Care Association,no
2018,779,S. Kiki Curls,D,Health and Pensions,Keith Sappington,Missouri Assisted Living Association,no
2018,779,S. Kiki Curls,D,Health and Pensions,William Bates,LeadingAge Missouri,no
2018,906,Mike Cunningham,R,Health and Pensions,Nikki Strong,Missouri Health Care Association,no
2018,906,Mike Cunningham,R,Health and Pensions,Keith Sappington,Missouri Assisted Living Association,no
2018,906,Mike Cunningham,R,Health and Pensions,Tim Blattel,self,no
2019,211,Wayne Wallingford,R,"Agriculture, Food Production and Outdoor Resources",Dave Overfelt,Missouri Tire Dealers and Retreaders Association,
2019,211,Wayne Wallingford,R,"Agriculture, Food Production and Outdoor Resources",Rich Germinder,Missouri Department of Natural Resources,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Karen Strange,Missouri Federation of Animal Owners,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Tony Dugger,Missouri Pet Breeders,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Barb York,Missouri Animal Husbandry Association,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Mike Deering,Missouri Cattlemen's Association,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",BJ Tanksley,Missouri Farm Bureau,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Scott Kimble,School Administrators Coalition,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Leon Busdieker,Missouri Department of Elementary and Secondary Education,
2019,84,Mike Cunningham,R,"Agriculture, Food Production and Outdoor Resources",Rich Germinder,Missouri Department of Natural Resources,
2019,84,Mike Cunningham,R,"Agriculture, Food Production and Outdoor Resources",Richard Brownlee,Missouri Limestone Producers Association,
2019,133,Mike Cunningham,R,"Agriculture, Food Production and Outdoor Resources",Emily LeRoy,Missouri Department of Agriculture,
2019,107,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Angie Schulte,Missouri Apartment Owners,
2019,107,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Dick Wiles,Missouri Apartment Association,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",Wilson Freyermuth,University of Missouri School of Law,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",BJ Tanksley,Missouri Farm Bureau,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",Brent Hemphill,Missouri Pork Association,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",Casey Wasser,Missouri Soybean Association,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",Samantha Davis,Missouri Corn Growers Association,
2019,325,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Rich Germinder,Missouri Department of Natural Resources,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Aaron Jeffries,Missouri Department of Conservation,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jerry Presley,Conservation Federation of Missouri,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Gary VanDevelde,Conservation Federation of Missouri,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Tyler Schwartz,Conservation Federation of Missouri,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Zach Morris,Conservation Federation of Missouri,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",David Jackson,St. Louis Zoo,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Ed Smith,Missouri Coalition for the Environment,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Blake Hurst,Missouri Farm Bureau,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Bobby Simpson,Missouri Cattlemen's Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Logan Chrislaw,Chrislaw Charolais Farms,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Brian Kliethermes,Kliethermes Farms,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Don Baragary,Presiding Commissioner Cooper County,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Craig Overfelt,Missouri Bankers Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Matthew Hardecke ,cattle producer and lender,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Drew Lock,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Travis Brinker,Harrison Creek Farms,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Kara Corches,Missouri Chamber of Commerce,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Donnie Hays,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jeff Houts,FCS Financial,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Robert Alpers ,Missouri Soybean Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Randy Rodgers,Missouri Agribusiness Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Gary Tompkins,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Traves Merrick,rancher,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",David Overfelt,Associated Industries of Missouri,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Robert Brundage,Missouri Cattlemen's Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Robert Brundage,Missouri Pork Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Betty Faris,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Paul Faris,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Karen Strange,Missouri Association of Animal Owners,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Don Nikodim ,Missouri Pork Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Dale Amick,Missouri Dairy Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Steve Murphy,POET,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Steve Murphy,Missouri Renewable Fuels Association,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Sean Cornelius,Missouri Dairy Industry Alliance,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Randy Kleindenst,Callaway County Commission,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Dale Ludwig,Protect the Harvest,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",John Bryan,Missouri Poultry Federation,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jo Manhart,Missouri Egg Council,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Kurtis Gregory,Missouri Corn Growers Association,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Cameron Gehlert,self,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Patty Buekendorf,St. Louis Zoo,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",David Jackson,St. Louis Zoo,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Kyna Iman,The Nature Conservancy,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Zach Morris,Conservation Federation of Missouri,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Ed Smith,Missouri Coalition for the Environment,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",Michael Berg,"Sierra Club, Missouri Chapter",
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Richard Germinder,Missouri Department of Natural Resources,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Greg Harris,"Missouri Rock Island Trail, Inc.",
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",William Farrand,Missouri Parks Association,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Kim Henderson,Mo RIT,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Gary Gate,Missouri Parks and Recreation Association,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Brent Hugh,Missouri Bicycle and Pedestrian Federation,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",J. Rick Mihalzvich,self,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Kyna Iman,The Nature Conservancy,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jim Farrell,Historic Revitalization for Missouri,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Tyler Schwartz,Conservation Federation of Missouri,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Dale Ludwig,Missouri Hemp Association,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Tom Mundell,Veterans of Foreign Wars,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Thomas Rafferty,Missouri Hemp Producers Association,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",James Forbes,Tiger Fiber,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Ceally Smith,Missouri Hemp Association,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",David Seba,"Seba Brothers Farms, Inc.",
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Jeric George,Kirn Family Farm,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Tom Robbins,Missouri Hemp Trade Association,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Levi Swanson,Linn Co. Seed and Flower,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Jay Humfeld,Hemp Haven,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Natarajan Khnar,"Student for Cannabis Agriculture, University of Missouri",
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Brad Thielemier,Missouri State Troopers Association,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Rodney Gray,General Motors,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Rich AuBuchon,Property Casualty Insurers Association of America,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Joe Widmer,Freedom of Road Riders,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Jim Farrell,Missouri Bicycle Federation,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Michael Right,AAA Auto Club of Missouri,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Tony Shepherd,ABATE for Missouri,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Heidi Sutherland,Missouri State Medical Association,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Tricia Workman,AGC of Missouri,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Shanon Hawk,Missouri Society of Eye Physicians & Surgeons,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Brandon Koch,Missouri Insurance Coalition,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Richard Brownlee,State Farm Insurance,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Tom Crawford,Missouri Trucking Association,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Nicole Hood,Missouri Department of Transportation,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",Harry Hill,Transportation Association of Missouri,
2019,19,Doug Libla,R,"Transportation, Infrastructure and Public Safety",Mark Habbas,Missouri State Council of Fire Fighters,
2019,20,Doug Libla,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Carl Smart,Western Missouri Shooters Alliance,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Alexandra Salsman,Missouri Firearms Coalition,
2019,89,Doug Libla,R,"Transportation, Infrastructure and Public Safety",Tom Crawford,Missouri Trucking Association,
2019,89,Doug Libla,R,"Transportation, Infrastructure and Public Safety",Mark Siettmann,Missouri Department of Revenue,
2019,102,Jeanie Riddle,R,"Transportation, Infrastructure and Public Safety",Joe Widmer,Freedom of Road Riders,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Linda Hawkins,Freedom of Road Riders,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Robert Hawkins,Freedom of Road Riders,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Kimberly Archer,Freedom of Road Riders,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Terry Archer,Freedom of Road Riders,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Tony Shepherd,ABATE for Missouri,
